time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
742,0,1,2367.39,3.11,123,37.530379,-122.271575,-0.4,,3
743,0,1,2370.08,3.11,123,37.530359,-122.27159,-0.4,,3
744,0,1,2372.75,3.11,123,37.530341,-122.271609,-0.4,,3
745,0,1,2375.36,3.11,124,37.530324,-122.271629,-0.4,,3
746,0,1,2378.12,3.11,124,37.530303,-122.271645,-0.4,,2
747,0,1,2382.65,3.1,124,37.530281,-122.271658,-0.3,,3
748,0,1,2388.08,3.1,124,37.530256,-122.271669,-0.3,,3
749,0,1,2391.39,3.1,124,37.530231,-122.27168,-0.3,,3
750,0,1,2394.39,3.1,124,37.530205,-122.271691,-0.2,,3
751,0,1,2397.36,3.1,125,37.53018,-122.271702,-0.2,,3
752,0,1,2400.25,3.09,125,37.530157,-122.271712,-0.1,,2
753,0,1,2403.27,3.09,125,37.530133,-122.271724,-0.1,,3
754,0,1,2406.17,3.09,125,37.530109,-122.271736,0.0,,3
755,0,1,2409.05,3.09,125,37.530083,-122.271749,0.0,,3
756,0,1,2412.09,3.09,125,37.530058,-122.271764,0.1,,3
757,0,1,2415.2,3.09,126,37.530034,-122.271782,0.1,,3
758,0,1,2418.29,3.09,126,37.53001,-122.271801,0.2,,3
759,0,1,2421.39,3.09,126,37.529988,-122.271824,0.2,,2
760,0,1,2424.63,3.09,126,37.529967,-122.271849,0.2,,3
761,0,1,2428.01,3.09,126,37.529948,-122.271877,0.2,,3
762,0,1,2431.26,3.09,126,37.529932,-122.271907,0.2,,3
763,0,1,2434.42,3.09,126,37.529917,-122.271938,0.3,,2
764,0,1,2437.45,3.09,127,37.529905,-122.271969,0.3,,3
765,0,1,2440.43,3.09,127,37.529894,-122.271999,0.3,,3
766,0,1,2443.38,3.09,127,37.529886,-122.272029,0.3,,3
767,0,1,2446.29,3.09,127,37.529879,-122.27206,0.3,,3
768,0,1,2449.23,3.09,127,37.529874,-122.272092,0.4,,2
769,0,1,2452.2,3.09,127,37.529869,-122.272126,0.4,,3
770,0,1,2455.14,3.09,128,37.529865,-122.272157,0.4,,3
771,0,1,2457.82,3.09,128,37.529862,-122.272175,0.4,,3
772,0,1,2459.59,3.09,128,37.529861,-122.272176,0.4,,1
773,0,1,2459.8,3.08,128,37.529862,-122.272163,0.4,,1
774,0,1,2462.01,3.07,128,37.529867,-122.272141,0.4,,2
775,0,1,2464.83,3.07,128,37.529878,-122.272115,0.4,,3
776,0,1,2464.83,3.06,129,37.529889,-122.272085,0.4,,3
777,0,1,2464.83,3.06,129,37.529898,-122.272052,0.3,,3
778,0,1,2468.46,3.05,129,37.529904,-122.272019,0.3,,3
779,0,1,2474.3,3.04,129,37.529908,-122.271985,0.3,,3
780,0,1,2477.7,3.04,129,37.529914,-122.271952,0.3,,2
781,0,1,2480.41,3.03,129,37.52992,-122.27192,0.2,,3
782,0,1,2483.1,3.03,129,37.52993,-122.271892,0.2,,2
783,0,1,2485.91,3.03,130,37.529943,-122.271866,0.2,,4
784,0,1,2488.76,3.03,130,37.52996,-122.271844,0.2,,3
785,0,1,2491.69,3.03,130,37.52998,-122.271825,0.2,,2
786,0,1,2494.59,3.02,130,37.530002,-122.271808,0.2,,3
787,0,1,2497.47,3.02,130,37.530026,-122.271794,0.1,,3
788,0,1,2500.36,3.02,130,37.530052,-122.271781,0.1,,3
789,0,1,2503.31,3.02,131,37.530078,-122.271769,0.1,,3
790,0,1,2506.44,3.02,131,37.530104,-122.271758,0.0,,2
791,0,1,2509.61,3.02,131,37.530129,-122.271746,0.0,,4
792,0,1,2512.73,3.02,131,37.530154,-122.271732,-0.1,,2
793,0,1,2515.71,3.02,131,37.530178,-122.271717,-0.1,,3
794,0,1,2518.62,3.02,131,37.530201,-122.2717,-0.2,,3
795,0,1,2521.58,3.02,132,37.530223,-122.271682,-0.2,,2
796,0,1,2524.52,3.02,132,37.530245,-122.271662,-0.3,,3
797,0,1,2527.56,3.03,132,37.530267,-122.271643,-0.3,,3
798,0,1,2530.58,3.03,132,37.530291,-122.271626,-0.3,,3
799,0,1,2533.55,3.03,132,37.530315,-122.27161,-0.4,,3
800,0,1,2536.59,3.03,132,37.530341,-122.271597,-0.4,,2
801,0,1,2539.58,3.03,133,37.530369,-122.271587,-0.4,,3
802,0,1,2542.57,3.03,133,37.530396,-122.271582,-0.5,,3
803,0,1,2545.47,3.03,133,37.530423,-122.271581,-0.5,,3
804,0,1,2548.84,3.03,133,37.53045,-122.271586,-0.5,,3
805,0,1,2551.89,3.03,133,37.530474,-122.271596,-0.6,,3
806,0,1,2551.89,3.03,133,37.530496,-122.271613,-0.6,,3
807,0,1,2556.38,3.03,133,37.530516,-122.271634,-0.6,,5
808,0,1,2560.12,3.03,134,37.530534,-122.27166,-0.6,,5
809,0,1,2563.12,3.03,134,37.530551,-122.271688,-0.6,,3
810,0,1,2566.28,3.03,134,37.530567,-122.271717,-0.5,,2
811,0,1,2569.38,3.03,134,37.530584,-122.271745,-0.5,,4
812,0,1,2572.48,3.03,134,37.5306,-122.271773,-0.4,,2
813,0,1,2575.52,3.03,134,37.530618,-122.2718,-0.3,,3
814,0,1,2578.53,3.03,135,37.530635,-122.271825,-0.3,,3
815,0,1,2581.57,3.03,135,37.530653,-122.27185,-0.2,,3
816,0,1,2584.55,3.03,135,37.530672,-122.271875,-0.2,,3
817,0,1,2587.65,3.03,135,37.530692,-122.2719,-0.1,,2
818,0,1,2590.74,3.03,135,37.530711,-122.271925,0.0,,3
819,0,1,2593.87,3.03,135,37.530732,-122.27195,0.1,,5
820,0,1,2597.07,3.03,136,37.530753,-122.271975,0.1,,5
821,0,1,2600.18,3.03,136,37.530774,-122.271999,0.2,,4
822,0,1,2603.32,3.03,136,37.530796,-122.272022,0.3,,5
823,0,1,2606.43,3.03,136,37.530818,-122.272043,0.4,,5
824,0,1,2609.53,3.04,136,37.53084,-122.272064,0.4,,3
825,0,1,2612.7,3.04,136,37.530862,-122.272082,0.5,,3
826,0,1,2615.73,3.04,136,37.530886,-122.2721,0.5,,2
827,0,1,2618.75,3.04,137,37.53091,-122.272116,0.5,,3
828,0,1,2621.79,3.04,137,37.530935,-122.272131,0.5,,3
829,0,1,2624.82,3.04,137,37.530961,-122.272144,0.5,,3
830,0,1,2627.9,3.04,137,37.530988,-122.272156,0.5,,3
831,0,1,2631.11,3.04,137,37.531015,-122.272166,0.5,,3
832,0,1,2634.36,3.04,137,37.531041,-122.272174,0.5,,2
833,0,1,2637.39,3.04,138,37.531067,-122.272182,0.5,,3
834,0,1,2640.33,3.04,138,37.531093,-122.272191,0.5,,3
835,0,1,2643.38,3.04,138,37.531119,-122.272202,0.5,,3
836,0,1,2646.41,3.05,138,37.531145,-122.272215,0.5,,3
837,0,1,2649.45,3.05,138,37.53117,-122.272229,0.5,,2
838,0,1,2652.44,3.05,138,37.531196,-122.272244,0.5,,3
839,0,1,2655.5,3.05,139,37.531221,-122.272258,0.5,,3
840,0,1,2658.59,3.05,139,37.531245,-122.272272,0.5,,3
841,0,1,2661.56,3.05,139,37.53127,-122.272283,0.4,,2
842,0,1,2664.58,3.05,139,37.531294,-122.272294,0.4,,3
843,0,1,2667.46,3.05,139,37.531319,-122.272304,0.4,,3
844,0,1,2670.44,3.05,139,37.531346,-122.272313,0.4,,3
845,0,1,2673.61,3.05,139,37.531372,-122.272323,0.3,,3
846,0,1,2676.78,3.05,140,37.531398,-122.272334,0.3,,3
847,0,1,2679.85,3.05,140,37.531424,-122.272347,0.3,,2
848,0,1,2683.0,3.05,140,37.531448,-122.27236,0.3,,3
849,0,1,2686.13,3.05,140,37.531471,-122.272375,0.2,,6
850,0,1,2686.13,3.05,140,37.531494,-122.272391,0.2,,6
851,0,1,2686.13,3.05,140,37.531515,-122.272408,0.2,,2
852,0,1,2688.97,3.05,141,37.531536,-122.272426,0.2,,6
853,0,1,2691.11,3.05,141,37.531556,-122.272446,0.2,,6
854,0,1,2694.04,3.05,141,37.531576,-122.272465,0.2,,3
855,0,1,2696.95,3.05,141,37.531595,-122.272485,0.2,,3
856,0,1,2699.52,3.04,141,37.531615,-122.272504,0.1,,3
857,0,1,2702.43,3.04,141,37.531636,-122.272523,0.1,,2
858,0,1,2705.62,3.04,142,37.531658,-122.272542,0.0,,3
859,0,1,2707.96,3.04,142,37.53168,-122.272559,0.0,,3
860,0,1,2711.16,3.04,142,37.531703,-122.272576,0.0,,3
861,0,1,2714.28,3.04,142,37.531726,-122.272593,0.0,,3
862,0,1,2716.65,3.04,142,37.53175,-122.272609,0.0,,3
863,0,1,2719.88,3.04,142,37.531774,-122.272625,0.1,,3
864,0,1,2722.94,3.04,143,37.531798,-122.272641,0.1,,2
865,0,1,2725.43,3.04,143,37.531822,-122.272657,0.0,,6
866,0,1,2728.6,3.04,143,37.531845,-122.272673,0.0,,6
867,0,1,2731.73,3.04,143,37.531868,-122.272689,0.0,,3
868,0,1,2734.27,3.04,143,37.53189,-122.272706,0.0,,2
869,0,1,2737.15,3.04,143,37.531911,-122.272723,0.0,,3
870,0,1,2740.27,3.04,143,37.531932,-122.27274,0.0,,3
871,0,1,2743.05,3.04,144,37.531951,-122.272759,-0.1,,3
872,0,1,2745.91,3.04,144,37.531971,-122.272778,-0.1,,3
873,0,1,2749.07,3.04,144,37.531989,-122.272799,-0.2,,3
874,0,1,2751.45,3.03,144,37.532007,-122.272821,-0.2,,2
875,0,1,2754.55,3.03,144,37.532024,-122.272844,-0.3,,4
876,0,1,2757.46,3.03,144,37.532042,-122.272868,-0.3,,2
877,0,1,2759.72,3.03,145,37.532059,-122.272892,-0.4,,3
878,0,1,2762.94,3.03,145,37.532077,-122.272915,-0.5,,3
879,0,1,2765.83,3.03,145,37.532095,-122.272937,-0.6,,5
880,0,1,2768.08,3.03,145,37.532114,-122.272956,-0.6,,5
881,0,1,2770.94,3.02,145,37.532134,-122.272972,-0.7,,3
882,0,1,2773.75,3.02,145,37.532156,-122.272984,-0.8,,3
883,0,1,2776.33,3.02,146,37.53218,-122.272989,-0.8,,3
884,0,1,2783.42,3.02,146,37.532207,-122.272986,-0.9,,3
885,0,1,2787.1,3.02,146,37.532235,-122.27298,-0.9,,2
886,0,1,2790.13,3.02,146,37.532263,-122.272975,-0.9,,3
887,0,1,2793.09,3.02,146,37.532288,-122.272974,-1.0,,3
888,0,1,2795.92,3.02,146,37.532312,-122.272976,-1.0,,3
889,0,1,2798.63,3.02,146,37.532337,-122.272977,-1.0,,5
890,0,1,2801.42,3.02,147,37.532362,-122.272976,-1.1,,5
891,0,1,2804.39,3.02,147,37.532388,-122.272971,-1.1,,4
892,0,1,2807.2,3.01,147,37.532412,-122.272961,-1.1,,3
893,0,1,2810.05,3.01,147,37.532436,-122.272948,-1.1,,2
894,0,1,2812.99,3.01,147,37.532459,-122.272932,-1.0,,3
895,0,1,2815.89,3.01,147,37.532482,-122.272915,-1.0,,3
896,0,1,2818.95,3.01,148,37.532505,-122.272899,-0.9,,2
897,0,1,2821.9,3.01,148,37.532529,-122.272883,-0.7,,3
898,0,1,2824.9,3.01,148,37.532553,-122.27287,-0.6,,3
899,0,1,2827.87,3.01,148,37.532578,-122.272859,-0.4,,2
900,0,1,2830.78,3.01,148,37.532604,-122.27285,-0.3,,4
901,0,1,2833.8,3.01,148,37.532631,-122.272843,-0.1,,2
902,0,1,2836.73,3.01,149,37.532657,-122.272837,0.0,,3
903,0,1,2839.74,3.01,149,37.532684,-122.272833,0.2,,3
904,0,1,2842.79,3.01,149,37.532712,-122.272829,0.3,,3
905,0,1,2845.76,3.01,149,37.532739,-122.272828,0.4,,3
906,0,1,2848.77,3.01,149,37.532766,-122.272828,0.5,,2
907,0,1,2851.71,3.01,149,37.532793,-122.27283,0.6,,3
908,0,1,2854.7,3.01,150,37.532819,-122.272834,0.7,,3
909,0,1,2857.67,3.01,150,37.532845,-122.272841,0.8,,6
910,0,1,2860.82,3.01,150,37.532871,-122.272849,0.8,,6
911,0,1,2861.0,3.01,150,37.532896,-122.272858,0.8,,3
912,0,1,2865.77,3.01,150,37.532922,-122.272867,0.9,,3
913,0,1,2869.21,3.01,150,37.532948,-122.272875,0.9,,2
914,0,1,2872.16,3.01,150,37.532974,-122.272882,1.0,,3
915,0,1,2875.15,3.01,151,37.533,-122.272887,1.0,,3
916,0,1,2878.27,3.01,151,37.533026,-122.27289,1.1,,3
917,0,1,2881.26,3.01,151,37.533053,-122.272893,1.2,,3
918,0,1,2884.23,3.01,151,37.53308,-122.272894,1.3,,2
919,0,1,2887.19,3.01,151,37.533107,-122.272894,1.4,,3
920,0,1,2890.19,3.02,151,37.533134,-122.272894,1.5,,3
921,0,1,2893.24,3.02,152,37.533161,-122.272893,1.6,,2
922,0,1,2896.26,3.02,152,37.533188,-122.272891,1.7,,4
923,0,1,2899.35,3.02,152,37.533215,-122.27289,1.8,,2
924,0,1,2902.32,3.02,152,37.533242,-122.272888,1.9,,3
925,0,1,2905.45,3.02,152,37.533269,-122.272887,2.0,,3
926,0,1,2908.54,3.02,152,37.533296,-122.272886,2.2,,3
927,0,1,2908.54,3.02,153,37.533323,-122.272885,2.3,,2
928,0,1,2913.34,3.02,153,37.53335,-122.272885,2.3,,3
929,0,1,2917.29,3.02,153,37.533377,-122.272885,2.2,,3
930,0,1,2920.25,3.02,153,37.533404,-122.272886,2.1,,3
931,0,1,2923.23,3.02,153,37.533431,-122.272889,2.0,,6
932,0,1,2926.18,3.02,153,37.533457,-122.272892,1.9,,6
933,0,1,2929.17,3.02,153,37.533484,-122.272897,1.8,,2
934,0,1,2932.09,3.02,154,37.53351,-122.272903,1.7,,3
935,0,1,2935.08,3.02,154,37.533536,-122.27291,1.6,,3
936,0,1,2938.4,3.02,154,37.533562,-122.272919,1.4,,3
937,0,1,2941.69,3.02,154,37.533588,-122.27293,1.3,,3
938,0,1,2941.69,3.02,154,37.533614,-122.272942,1.1,,2
939,0,1,2946.13,3.02,154,37.533638,-122.272956,1.0,,6
940,0,1,2950.01,3.02,155,37.533662,-122.27297,0.9,,6
941,0,1,2952.84,3.02,155,37.533684,-122.272986,0.7,,3
942,0,1,2955.68,3.02,155,37.533704,-122.273005,0.5,,3
943,0,1,2958.59,3.02,155,37.533722,-122.273028,0.4,,3
944,0,1,2961.45,3.02,155,37.53374,-122.273053,0.2,,2
945,0,1,2964.39,3.02,155,37.533758,-122.273078,0.0,,3
946,0,1,2967.4,3.02,156,37.533777,-122.2731,-0.1,,3
947,0,1,2970.31,3.02,156,37.533798,-122.273122,-0.3,,3
948,0,1,2973.24,3.02,156,37.53382,-122.273141,-0.4,,3
949,0,1,2976.25,3.02,156,37.533841,-122.273159,-0.5,,3
950,0,1,2979.28,3.02,156,37.533863,-122.273176,-0.6,,2
951,0,1,2982.12,3.02,156,37.533885,-122.273193,-0.7,,4
952,0,1,2984.93,3.02,156,37.533908,-122.273209,-0.7,,2
953,0,1,2987.86,3.02,157,37.533931,-122.273227,-0.8,,3
954,0,1,2990.86,3.02,157,37.533954,-122.273245,-0.9,,3
955,0,1,2993.79,3.02,157,37.533978,-122.273264,-0.9,,2
956,0,1,2996.59,3.02,157,37.534002,-122.273283,-1.0,,3
957,0,1,2999.74,3.02,157,37.534026,-122.273303,-1.1,,3
958,0,1,3003.13,3.02,157,37.534051,-122.273321,-1.1,,3
959,0,1,3006.42,3.02,158,37.534076,-122.273337,-1.1,,3
960,0,1,3009.53,3.02,158,37.534101,-122.273351,-1.1,,3
961,0,1,3012.48,3.02,158,37.534126,-122.273362,-1.0,,3
962,0,1,3015.47,3.02,158,37.534151,-122.27337,-1.0,,2
963,0,1,3018.41,3.02,158,37.534177,-122.273377,-0.9,,3
964,0,1,3021.35,3.02,158,37.534203,-122.273382,-0.8,,3
965,0,1,3024.16,3.02,159,37.534229,-122.273385,-0.6,,3
966,0,1,3026.9,3.02,159,37.534256,-122.273387,-0.5,,3
967,0,1,3029.77,3.02,159,37.534283,-122.27339,-0.4,,3
968,0,1,3032.76,3.02,159,37.534307,-122.273397,-0.3,,2
969,0,1,3035.77,3.02,159,37.534328,-122.27341,-0.2,,6
970,0,1,3038.65,3.02,159,37.534347,-122.273427,0.0,,6
971,0,1,3041.21,3.02,160,37.534363,-122.273445,0.0,,3
972,0,1,3041.21,3.02,160,37.534378,-122.273463,0.1,,3
973,0,1,3041.21,3.02,160,37.53439,-122.273481,0.2,,3
974,0,1,3043.78,3.01,160,37.534401,-122.273502,0.3,,3
975,0,1,3045.45,3.01,160,37.53441,-122.273528,0.3,,2
976,0,1,3048.29,3.01,160,37.534418,-122.273557,0.4,,3
977,0,1,3051.06,3.0,160,37.534425,-122.273587,0.5,,3
978,0,1,3052.61,3.0,161,37.534431,-122.273617,0.5,,3
979,0,1,3055.13,3.0,161,37.534438,-122.273646,0.6,,2
980,0,1,3057.86,2.99,161,37.534445,-122.273675,0.6,,3
981,0,1,3060.47,2.99,161,37.534452,-122.273702,0.7,,3
982,0,1,3063.06,2.98,161,37.53446,-122.27373,0.7,,3
983,0,1,3065.7,2.98,161,37.534469,-122.273757,0.8,,3
984,0,1,3068.32,2.98,161,37.534478,-122.273783,0.8,,2
985,0,1,3075.2,2.97,162,37.534489,-122.27381,0.9,,3
986,0,1,3078.65,2.97,162,37.534499,-122.273837,1.0,,3
987,0,1,3081.27,2.97,162,37.53451,-122.273864,1.0,,3
988,0,1,3083.97,2.96,162,37.534521,-122.273891,1.1,,3
989,0,1,3086.69,2.96,162,37.534531,-122.27392,1.1,,2
990,0,1,3089.3,2.96,162,37.53454,-122.273949,1.2,,3
991,0,1,3091.92,2.95,163,37.534548,-122.273978,1.3,,3
992,0,1,3094.69,2.95,163,37.534555,-122.274009,1.3,,3
993,0,1,3097.55,2.95,163,37.534558,-122.274041,1.3,,3
994,0,1,3100.45,2.95,163,37.534558,-122.274073,1.3,,2
995,0,1,3103.27,2.94,163,37.534555,-122.274105,1.4,,4
996,0,1,3106.07,2.94,163,37.534547,-122.274134,1.3,,2
997,0,1,3108.85,2.94,163,37.534534,-122.274161,1.3,,3
998,0,1,3111.65,2.94,164,37.534518,-122.274185,1.2,,3
999,0,1,3114.46,2.94,164,37.534499,-122.274207,1.2,,2
1000,0,1,3117.22,2.94,164,37.53448,-122.274228,1.1,,4
1001,0,1,3120.04,2.94,164,37.53446,-122.274247,1.0,,2
1002,0,1,3122.79,2.94,164,37.534441,-122.274268,0.9,,3
1003,0,1,3125.53,2.94,164,37.534423,-122.274289,0.8,,3
1004,0,1,3128.28,2.94,164,37.534408,-122.274311,0.8,,2
1005,0,1,3130.88,2.94,165,37.534394,-122.274336,0.7,,3
1006,0,1,3133.5,2.94,165,37.534383,-122.274364,0.7,,3
1007,0,1,3136.13,2.94,165,37.534374,-122.274392,0.6,,3
1008,0,1,3138.81,2.93,165,37.534368,-122.274423,0.6,,3
1009,0,1,3141.54,2.93,165,37.534363,-122.274454,0.5,,3
1010,0,1,3144.19,2.93,165,37.534361,-122.274485,0.5,,2
1011,0,1,3146.81,2.93,165,37.53436,-122.274516,0.5,,3
1012,0,1,3149.43,2.92,166,37.534361,-122.274548,0.5,,3
1013,0,1,3152.11,2.92,166,37.534362,-122.27458,0.5,,3
1014,0,1,3154.87,2.92,166,37.534364,-122.274612,0.5,,3
1015,0,1,3157.83,2.92,166,37.534365,-122.274645,0.4,,3
1016,0,1,3160.71,2.92,166,37.534365,-122.274678,0.4,,2
1017,0,1,3160.71,2.91,166,37.534363,-122.274712,0.4,,3
1018,0,1,3160.71,2.91,167,37.534362,-122.274746,0.4,,3
1019,0,1,3163.44,2.91,167,37.534361,-122.274778,0.4,,3
1020,0,1,3165.81,2.91,167,37.534361,-122.274808,0.3,,3
1021,0,1,3168.5,2.91,167,37.534362,-122.274837,0.3,,2
1022,0,1,3171.3,2.91,167,37.534362,-122.274868,0.3,,3
1023,0,1,3173.65,2.91,167,37.534361,-122.274976,0.2,,3
1024,0,1,,,,,,,,
1025,-1,1,,,,,,,,
1102,0,1,3177.08,2.9,168,37.534344,-122.27565,-0.4,,0
1103,0,1,3179.45,2.9,168,37.534344,-122.275751,-0.5,,3
1104,0,1,3182.24,2.9,168,37.534347,-122.275791,-0.5,,5
1105,0,1,3185.3,2.9,168,37.534352,-122.27583,-0.6,,6
1106,0,1,3188.44,2.9,168,37.534359,-122.275866,-0.5,,4
1107,0,1,3191.59,2.9,168,37.534368,-122.275899,-0.5,,2
1108,0,1,3194.61,2.9,168,37.534378,-122.275931,-0.5,,3
1109,0,1,3197.64,2.91,169,37.53439,-122.27596,-0.5,,3
1110,0,1,3200.28,2.91,169,37.534404,-122.275988,-0.5,,2
1111,0,1,3200.28,2.91,169,37.534419,-122.276013,-0.5,,3
1112,0,1,3200.28,2.91,169,37.534435,-122.276038,-0.4,,3
1113,0,1,3203.05,2.91,169,37.534453,-122.276061,-0.4,,3
1114,0,1,3203.05,2.91,169,37.534472,-122.276083,-0.4,,3
1115,0,1,3205.68,2.91,169,37.53449,-122.276104,-0.4,,3
1116,0,1,3209.37,2.91,170,37.53451,-122.276124,-0.3,,3
1117,0,1,3212.19,2.9,170,37.534529,-122.276143,-0.3,,2
1118,0,1,3214.95,2.9,170,37.534548,-122.276162,-0.3,,3
1119,0,1,3217.57,2.9,170,37.534566,-122.276181,-0.2,,3
1120,0,1,3220.22,2.9,170,37.534585,-122.2762,-0.2,,3
1121,0,1,3222.87,2.9,170,37.534604,-122.27622,-0.2,,3
1122,0,1,3225.62,2.9,171,37.534623,-122.27624,-0.2,,3
1123,0,1,3228.39,2.9,171,37.534641,-122.276261,-0.2,,2
1124,0,1,3231.24,2.9,171,37.53466,-122.276283,-0.1,,3
1125,0,1,3234.07,2.9,171,37.534677,-122.276306,-0.1,,3
1126,0,1,3236.8,2.9,171,37.534695,-122.276329,-0.1,,3
1127,0,1,3239.55,2.9,171,37.534711,-122.276353,-0.1,,3
1128,0,1,3242.22,2.9,171,37.534726,-122.276378,-0.1,,2
1129,0,1,3244.96,2.89,172,37.534738,-122.276404,-0.1,,6
1130,0,1,3247.62,2.89,172,37.534748,-122.276433,-0.1,,6
1131,0,1,3247.62,2.89,172,37.534753,-122.276463,-0.1,,3
1132,0,1,3247.62,2.89,172,37.534754,-122.276496,-0.2,,3
1133,0,1,3250.59,2.89,172,37.534751,-122.276527,-0.2,,3
1134,0,1,3253.04,2.89,172,37.534745,-122.276557,-0.2,,2
1135,0,1,3255.9,2.89,172,37.534737,-122.276585,-0.2,,3
1136,0,1,3258.79,2.89,173,37.534728,-122.276614,-0.3,,3
1137,0,1,3261.11,2.89,173,37.534719,-122.276643,-0.3,,3
1138,0,1,3264.06,2.89,173,37.53471,-122.276673,-0.3,,2
1139,0,1,3268.79,2.88,173,37.5347,-122.276703,-0.3,,3
1140,0,1,3274.41,2.88,173,37.534689,-122.276732,-0.3,,3
1141,0,1,3277.82,2.88,173,37.534676,-122.276759,-0.2,,2
1142,0,1,3280.7,2.88,173,37.534661,-122.276784,-0.2,,4
1143,0,1,3283.38,2.88,174,37.534645,-122.276808,-0.2,,3
1144,0,1,3286.04,2.88,174,37.534628,-122.276829,-0.2,,2
1145,0,1,3288.67,2.88,174,37.534609,-122.276847,-0.2,,3
1146,0,1,3291.34,2.88,174,37.534589,-122.276863,-0.1,,3
1147,0,1,3294.05,2.88,174,37.534567,-122.276875,-0.1,,3
1148,0,1,3296.62,2.88,174,37.534545,-122.276884,-0.1,,3
1149,0,1,3299.22,2.88,175,37.534522,-122.27689,-0.2,,5
1150,0,1,3301.77,2.87,175,37.534499,-122.276893,-0.2,,5
1151,0,1,3304.37,2.87,175,37.534475,-122.276893,-0.2,,3
1152,0,1,3307.05,2.87,175,37.534452,-122.276889,-0.2,,3
1153,0,1,3309.66,2.87,175,37.534429,-122.276884,-0.2,,3
1154,0,1,3312.28,2.86,175,37.534407,-122.276875,-0.3,,2
1155,0,1,3314.79,2.86,175,37.534385,-122.276865,-0.3,,3
1156,0,1,3317.35,2.86,176,37.534363,-122.276854,-0.4,,3
1157,0,1,3320.01,2.86,176,37.534343,-122.276841,-0.4,,3
1158,0,1,3322.52,2.86,176,37.534323,-122.276827,-0.5,,3
1159,0,1,3325.04,2.85,176,37.534304,-122.276811,-0.5,,3
1160,0,1,3327.56,2.85,176,37.534285,-122.276795,-0.6,,2
1161,0,1,3330.18,2.85,176,37.534266,-122.276777,-0.6,,3
1162,0,1,3332.85,2.85,176,37.534247,-122.276759,-0.7,,3
1163,0,1,3335.44,2.85,177,37.534228,-122.276739,-0.8,,2
1164,0,1,3338.09,2.84,177,37.534209,-122.27672,-0.8,,3
1165,0,1,3340.85,2.84,177,37.534189,-122.2767,-0.9,,6
1166,0,1,3343.74,2.84,177,37.534169,-122.276681,-1.0,,6
1167,0,1,3346.63,2.84,177,37.534149,-122.276662,-1.0,,2
1168,0,1,3349.35,2.84,177,37.534128,-122.276645,-1.0,,3
1169,0,1,3351.98,2.84,178,37.534107,-122.276628,-1.0,,3
1170,0,1,3354.7,2.84,178,37.534086,-122.276613,-1.0,,3
1171,0,1,3357.44,2.84,178,37.534064,-122.2766,-1.0,,6
1172,0,1,3360.18,2.84,178,37.534041,-122.276589,-1.0,,6
1173,0,1,3362.77,2.84,178,37.534018,-122.276581,-1.0,,3
1174,0,1,3365.38,2.84,178,37.533995,-122.276575,-1.0,,2
1175,0,1,3368.09,2.84,178,37.533971,-122.276572,-1.1,,3
1176,0,1,3370.82,2.84,179,37.533947,-122.276572,-1.1,,3
1177,0,1,3373.53,2.83,179,37.533923,-122.276574,-1.1,,2
1178,0,1,3376.45,2.83,179,37.533898,-122.276579,-1.1,,3
