time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
1179,0,1,3376.45,2.83,179,37.533874,-122.276586,-1.1,,6
1180,0,1,3376.45,2.83,179,37.53385,-122.276596,-1.1,,6
1181,0,1,3379.5,2.83,179,37.533826,-122.276609,-1.1,,3
1182,0,1,3381.71,2.83,179,37.533804,-122.276623,-1.0,,3
1183,0,1,3384.7,2.83,180,37.533782,-122.27664,-1.0,,3
1184,0,1,3387.65,2.83,180,37.533763,-122.276659,-1.0,,2
1185,0,1,3389.97,2.83,180,37.533744,-122.27668,-1.0,,3
1186,0,1,3397.3,2.83,180,37.533727,-122.276702,-0.9,,3
1187,0,1,3400.96,2.83,180,37.533712,-122.276725,-0.9,,3
1188,0,1,3403.63,2.83,180,37.533696,-122.276749,-0.9,,2
1189,0,1,3406.35,2.83,180,37.533682,-122.276773,-0.8,,3
1190,0,1,3409.05,2.83,181,37.533667,-122.276797,-0.8,,3
1191,0,1,3411.71,2.83,181,37.533652,-122.276821,-0.7,,3
1192,0,1,3414.42,2.83,181,37.533638,-122.276845,-0.7,,3
1193,0,1,3417.03,2.83,181,37.533623,-122.276869,-0.7,,2
1194,0,1,3419.67,2.83,181,37.533609,-122.276894,-0.6,,3
1195,0,1,3422.31,2.83,181,37.533595,-122.276919,-0.6,,3
1196,0,1,3424.99,2.83,182,37.533582,-122.276945,-0.6,,3
1197,0,1,3427.76,2.83,182,37.53357,-122.276973,-0.5,,3
1198,0,1,3430.45,2.83,182,37.53356,-122.277001,-0.5,,2
1199,0,1,3433.17,2.82,182,37.533552,-122.27703,-0.4,,3
1200,0,1,3435.92,2.82,182,37.533546,-122.27706,-0.4,,3
1201,0,1,3438.67,2.82,182,37.533543,-122.277092,-0.4,,2
1202,0,1,3441.41,2.82,182,37.533544,-122.277124,-0.3,,3
1203,0,1,3444.16,2.82,183,37.533548,-122.277156,-0.3,,3
1204,0,1,3447.05,2.82,183,37.533557,-122.277187,-0.2,,3
1205,0,1,3450.06,2.82,183,37.53357,-122.277216,-0.2,,3
1206,0,1,3453.14,2.82,183,37.533586,-122.277243,-0.1,,2
1207,0,1,3456.21,2.82,183,37.533605,-122.277269,0.0,,3
1208,0,1,3459.28,2.82,183,37.533626,-122.277295,0.0,,3
1209,0,1,3462.47,2.82,183,37.533649,-122.277319,0.1,,6
1210,0,1,3465.77,2.82,184,37.533673,-122.277343,0.1,,6
1211,0,1,3469.18,2.83,184,37.533697,-122.277366,0.2,,3
1212,0,1,3472.66,2.83,184,37.533721,-122.277389,0.3,,2
1213,0,1,3476.01,2.83,184,37.533745,-122.277409,0.3,,3
1214,0,1,3479.23,2.83,184,37.533768,-122.277429,0.4,,3
1215,0,1,3482.2,2.84,184,37.53379,-122.277448,0.5,,3
1216,0,1,3485.04,2.84,184,37.533812,-122.277467,0.5,,3
1217,0,1,3487.96,2.84,185,37.533834,-122.277485,0.6,,3
1218,0,1,3490.89,2.84,185,37.533855,-122.277503,0.6,,3
1219,0,1,3493.78,2.85,185,37.533875,-122.277522,0.6,,2
1220,0,1,3496.58,2.85,185,37.533896,-122.277541,0.7,,4
1221,0,1,3499.46,2.85,185,37.533916,-122.27756,0.7,,2
1222,0,1,3502.35,2.85,185,37.533936,-122.277579,0.7,,3
1223,0,1,3505.18,2.85,186,37.533955,-122.277598,0.7,,3
1224,0,1,3507.9,2.85,186,37.533974,-122.277616,0.7,,3
1225,0,1,3510.53,2.85,186,37.533992,-122.277633,0.7,,2
1226,0,1,3513.02,2.85,186,37.53401,-122.27765,0.7,,3
1227,0,1,3515.4,2.85,186,37.534027,-122.277667,0.7,,3
1228,0,1,3517.79,2.85,186,37.534045,-122.277683,0.7,,3
1229,0,1,3520.34,2.85,186,37.534062,-122.277699,0.7,,3
1230,0,1,3523.02,2.85,187,37.53408,-122.277716,0.7,,3
1231,0,1,3525.55,2.85,187,37.534099,-122.277733,0.7,,3
1232,0,1,3528.15,2.84,187,37.534118,-122.277751,0.7,,3
1233,0,1,3530.58,2.84,187,37.534138,-122.277768,0.7,,2
1234,0,1,3530.58,2.84,187,37.534157,-122.277786,0.7,,3
1235,0,1,3530.58,2.84,187,37.534177,-122.277804,0.6,,3
1236,0,1,3533.7,2.84,187,37.534197,-122.277823,0.6,,3
1237,0,1,3535.6,2.84,188,37.534216,-122.277841,0.6,,3
1238,0,1,3538.34,2.84,188,37.534236,-122.277859,0.6,,3
1239,0,1,3541.19,2.84,188,37.534256,-122.277877,0.6,,5
1240,0,1,3543.99,2.84,188,37.534275,-122.277896,0.6,,5
1241,0,1,3546.88,2.84,188,37.534295,-122.277914,0.7,,3
1242,0,1,3549.82,2.84,188,37.534315,-122.277934,0.7,,3
1243,0,1,3552.24,2.84,188,37.534336,-122.277953,0.7,,3
1244,0,1,3555.37,2.84,189,37.534356,-122.277973,0.7,,3
1245,0,1,3558.3,2.84,189,37.534377,-122.277993,0.7,,2
1246,0,1,3560.62,2.84,189,37.534397,-122.278013,0.7,,3
1247,0,1,3563.81,2.84,189,37.534418,-122.278033,0.7,,3
1248,0,1,3566.84,2.84,189,37.534439,-122.278053,0.8,,3
1249,0,1,3569.22,2.84,189,37.53446,-122.278073,0.8,,3
1250,0,1,3572.55,2.84,190,37.534482,-122.278093,0.8,,2
1251,0,1,3575.9,2.84,190,37.534503,-122.278112,0.9,,3
1252,0,1,3577.95,2.84,190,37.534525,-122.278131,0.9,,3
1253,0,1,3581.07,2.84,190,37.534546,-122.278149,0.9,,3
1254,0,1,3584.26,2.84,190,37.534568,-122.278167,1.0,,3
1255,0,1,3586.64,2.84,190,37.534589,-122.278184,1.0,,2
1256,0,1,3590.0,2.84,190,37.534611,-122.278202,1.1,,3
1257,0,1,3593.26,2.84,191,37.534632,-122.278219,1.1,,6
1258,0,1,3595.14,2.84,191,37.534654,-122.278236,1.1,,6
1259,0,1,3598.37,2.85,191,37.534675,-122.278253,1.2,,3
1260,0,1,3601.25,2.85,191,37.534697,-122.27827,1.3,,2
1261,0,1,3603.76,2.85,191,37.534718,-122.278287,1.3,,3
1262,0,1,3606.85,2.85,191,37.534739,-122.278305,1.4,,3
1263,0,1,3609.99,2.85,191,37.534759,-122.278323,1.4,,3
1264,0,1,3612.14,2.85,192,37.53478,-122.278341,1.5,,2
1265,0,1,3615.19,2.85,192,37.5348,-122.278359,1.5,,3
1266,0,1,3618.52,2.85,192,37.53482,-122.278378,1.5,,3
1267,0,1,3620.52,2.85,192,37.53484,-122.278398,1.5,,3
1268,0,1,3623.54,2.85,192,37.53486,-122.278417,1.6,,3
1269,0,1,3626.79,2.85,192,37.53488,-122.278438,1.6,,5
1270,0,1,3628.96,2.85,192,37.5349,-122.278458,1.6,,5
1271,0,1,3632.32,2.85,193,37.53492,-122.278479,1.6,,4
1272,0,1,3635.47,2.85,193,37.534939,-122.278499,1.7,,2
1273,0,1,3637.39,2.85,193,37.534959,-122.278519,1.7,,3
1274,0,1,3640.46,2.85,193,37.534978,-122.278539,1.7,,3
1275,0,1,3643.25,2.85,193,37.534998,-122.278557,1.7,,2
1276,0,1,3645.88,2.85,193,37.535017,-122.278575,1.7,,3
1277,0,1,3648.73,2.85,194,37.535037,-122.278592,1.7,,3
1278,0,1,3651.66,2.85,194,37.535056,-122.278608,1.7,,3
1279,0,1,3653.93,2.85,194,37.535076,-122.278624,1.7,,3
1280,0,1,3656.84,2.85,194,37.535096,-122.278641,1.7,,3
1281,0,1,3660.04,2.85,194,37.535116,-122.278657,1.8,,2
1282,0,1,3661.84,2.85,194,37.535136,-122.278675,1.8,,3
1283,0,1,3665.0,2.85,194,37.535157,-122.278693,1.8,,3
1284,0,1,3668.21,2.85,195,37.535177,-122.278712,1.8,,3
1285,0,1,3669.95,2.85,195,37.535198,-122.278732,1.8,,3
1286,0,1,3673.41,2.85,195,37.535219,-122.278751,1.8,,3
1287,0,1,3676.45,2.85,195,37.53524,-122.278771,1.8,,5
1288,0,1,3678.53,2.85,195,37.535261,-122.278792,1.8,,5
1289,0,1,3681.78,2.85,195,37.535282,-122.278812,1.8,,3
1290,0,1,3684.88,2.86,195,37.535303,-122.278832,1.8,,3
1291,0,1,3687.28,2.86,196,37.535324,-122.278853,1.8,,2
1292,0,1,3690.4,2.86,196,37.535345,-122.278873,1.8,,3
1293,0,1,3693.68,2.86,196,37.535365,-122.278893,1.8,,3
1294,0,1,3696.0,2.86,196,37.535386,-122.278914,1.8,,3
1295,0,1,3699.06,2.86,196,37.535407,-122.278934,1.8,,2
1296,0,1,3702.36,2.86,196,37.535427,-122.278954,1.8,,3
1297,0,1,3704.71,2.86,196,37.535448,-122.278974,1.8,,3
1298,0,1,3707.94,2.86,197,37.535468,-122.278993,1.8,,3
1299,0,1,3711.25,2.86,197,37.535489,-122.279013,1.8,,3
1300,0,1,3713.3,2.86,197,37.535509,-122.279032,1.8,,2
1301,0,1,3716.5,2.86,197,37.535529,-122.27905,1.8,,3
1302,0,1,3719.48,2.86,197,37.535549,-122.279069,1.8,,3
1303,0,1,3721.94,2.86,197,37.535569,-122.279088,1.8,,3
1304,0,1,3725.05,2.87,198,37.535589,-122.279106,1.8,,3
1305,0,1,3727.89,2.87,198,37.535609,-122.279124,1.8,,3
1306,0,1,3730.29,2.87,198,37.535629,-122.279143,1.8,,2
1307,0,1,3733.41,2.87,198,37.535649,-122.279162,1.8,,3
1308,0,1,3736.56,2.87,198,37.53567,-122.27918,1.8,,3
1309,0,1,3738.56,2.87,198,37.53569,-122.279199,1.8,,2
1310,0,1,3741.57,2.87,198,37.53571,-122.279218,1.8,,4
1311,0,1,3744.67,2.87,199,37.53573,-122.279238,1.8,,2
1312,0,1,3746.95,2.87,199,37.535751,-122.279257,1.8,,3
1313,0,1,3750.21,2.87,199,37.535771,-122.279276,1.8,,3
1314,0,1,3753.45,2.87,199,37.535791,-122.279296,1.8,,3
1315,0,1,3755.2,2.87,199,37.535811,-122.279315,1.8,,2
1316,0,1,3758.23,2.87,199,37.535832,-122.279335,1.8,,3
1317,0,1,3761.36,2.87,199,37.535852,-122.279354,1.7,,3
1318,0,1,3763.57,2.87,200,37.535872,-122.279373,1.7,,3
1319,0,1,3766.82,2.87,200,37.535892,-122.279392,1.6,,2
1320,0,1,3769.9,2.87,200,37.535912,-122.279411,1.5,,4
1321,0,1,3771.99,2.87,200,37.535932,-122.279429,1.5,,2
1322,0,1,3774.96,2.87,200,37.535952,-122.279447,1.4,,3
1323,0,1,3777.94,2.87,200,37.535971,-122.279464,1.4,,3
1324,0,1,3780.36,2.87,200,37.535991,-122.279481,1.3,,3
1325,0,1,3783.22,2.87,201,37.536011,-122.279497,1.3,,2
1326,0,1,3786.12,2.87,201,37.53603,-122.279513,1.2,,3
1327,0,1,3788.41,2.87,201,37.53605,-122.279527,1.2,,3
1328,0,1,3791.18,2.87,201,37.536071,-122.27954,1.1,,3
1329,0,1,3794.04,2.87,201,37.536091,-122.279553,1.1,,3
1330,0,1,3796.08,2.87,201,37.536111,-122.279566,1.0,,3
1331,0,1,3799.08,2.87,202,37.536132,-122.279578,1.0,,3
1332,0,1,3801.86,2.87,202,37.536152,-122.279591,0.9,,2
1333,0,1,3803.7,2.86,202,37.536172,-122.279605,0.9,,3
1334,0,1,3806.5,2.86,202,37.536191,-122.27962,0.8,,3
1335,0,1,3809.18,2.86,202,37.53621,-122.279636,0.8,,3
1336,0,1,3811.36,2.86,202,37.536229,-122.279652,0.7,,3
1337,0,1,3813.94,2.86,202,37.536248,-122.279668,0.7,,2
1338,0,1,3817.0,2.86,203,37.536267,-122.279685,0.7,,4
1339,0,1,3818.93,2.85,203,37.536286,-122.279703,0.6,,2
1340,0,1,3821.81,2.85,203,37.536305,-122.279721,0.6,,3
1341,0,1,3824.61,2.85,203,37.536323,-122.279739,0.5,,3
1342,0,1,3826.8,2.85,203,37.536342,-122.279757,0.5,,2
1343,0,1,3829.73,2.85,203,37.536361,-122.279775,0.5,,3
1344,0,1,3832.42,2.85,203,37.53638,-122.279793,0.4,,3
1345,0,1,3834.55,2.85,204,37.5364,-122.279811,0.4,,3
1346,0,1,3837.5,2.85,204,37.536419,-122.279829,0.4,,3
1347,0,1,3840.3,2.85,204,37.536439,-122.279847,0.3,,2
1348,0,1,3842.29,2.84,204,37.536458,-122.279865,0.3,,3
1349,0,1,3845.48,2.84,204,37.536478,-122.279884,0.3,,3
1350,0,1,3848.61,2.84,204,37.536498,-122.279902,0.2,,3
1351,0,1,3850.5,2.84,204,37.536518,-122.279921,0.2,,3
1352,0,1,3853.37,2.84,205,37.536539,-122.279939,0.2,,2
1353,0,1,3856.22,2.84,205,37.536559,-122.279958,0.1,,3
1354,0,1,3859.02,2.84,205,37.536579,-122.279977,0.1,,3
1355,0,1,3861.97,2.84,205,37.536599,-122.279995,0.1,,3
1356,0,1,3864.9,2.84,205,37.536619,-122.280013,0.0,,3
1357,0,1,3867.2,2.84,205,37.536639,-122.280032,0.0,,3
1358,0,1,3870.15,2.84,206,37.53666,-122.28005,-0.1,,2
1359,0,1,3872.94,2.84,206,37.53668,-122.280068,-0.1,,3
1360,0,1,3875.37,2.84,206,37.5367,-122.280086,-0.1,,3
1361,0,1,3878.31,2.84,206,37.536719,-122.280104,-0.1,,3
1362,0,1,3880.99,2.84,206,37.536739,-122.280122,-0.1,,2
1363,0,1,3883.6,2.84,206,37.536759,-122.28014,-0.1,,3
1364,0,1,3886.33,2.84,206,37.536779,-122.280158,-0.1,,3
1365,0,1,3889.15,2.84,207,37.5368,-122.280176,-0.1,,3
1366,0,1,3891.81,2.84,207,37.53682,-122.280194,0.0,,3
1367,0,1,3894.71,2.84,207,37.53684,-122.280212,0.0,,2
1368,0,1,3897.63,2.84,207,37.53686,-122.28023,0.0,,3
1369,0,1,3900.11,2.84,207,37.53688,-122.280248,0.0,,3
1370,0,1,3902.85,2.84,207,37.536901,-122.280266,0.0,,3
1371,0,1,3905.95,2.84,207,37.536921,-122.280284,0.0,,3
1372,0,1,3908.47,2.84,208,37.536942,-122.280302,0.0,,2
1373,0,1,3911.42,2.84,208,37.536962,-122.28032,0.0,,4
1374,0,1,3914.33,2.84,208,37.536983,-122.280339,0.0,,2
1375,0,1,3916.74,2.84,208,37.537004,-122.280357,0.0,,3
1376,0,1,3919.81,2.84,208,37.537025,-122.280375,0.0,,3
1377,0,1,3922.73,2.84,208,37.537046,-122.280394,0.0,,2
1378,0,1,3925.0,2.84,208,37.537068,-122.280412,0.0,,3
1379,0,1,3927.96,2.84,209,37.537089,-122.28043,0.0,,3
1380,0,1,3930.75,2.84,209,37.537111,-122.280445,0.0,,2
1381,0,1,3933.56,2.84,209,37.537134,-122.280457,0.0,,4
1382,0,1,3936.31,2.84,209,37.537157,-122.280466,0.0,,2
1383,0,1,3939.24,2.84,209,37.53718,-122.280475,0.0,,3
1384,0,1,3941.84,2.84,209,37.537204,-122.280482,0.1,,3
1385,0,1,3944.63,2.84,210,37.537228,-122.280491,0.1,,3
1386,0,1,3947.58,2.84,210,37.537251,-122.280501,0.1,,3
1387,0,1,3950.11,2.84,210,37.537274,-122.280514,0.1,,2
1388,0,1,3952.93,2.84,210,37.537297,-122.28053,0.1,,3
1389,0,1,3955.91,2.84,210,37.537319,-122.280545,0.1,,3
1390,0,1,3958.36,2.84,210,37.537342,-122.280558,0.1,,3
1391,0,1,3961.37,2.84,210,37.537366,-122.28057,0.2,,2
1392,0,1,3964.14,2.84,211,37.537389,-122.28058,0.2,,3
1393,0,1,3966.73,2.84,211,37.537413,-122.280588,0.2,,3
1394,0,1,3969.7,2.84,211,37.537437,-122.280594,0.2,,3
1395,0,1,3972.47,2.84,211,37.537462,-122.280598,0.2,,3
1396,0,1,3975.0,2.84,211,37.537487,-122.2806,0.3,,2
1397,0,1,3982.17,2.84,211,37.537512,-122.2806,0.3,,3
1398,0,1,3985.75,2.84,211,37.537537,-122.280597,0.3,,3
1399,0,1,3988.46,2.84,212,37.537562,-122.280591,0.3,,3
1400,0,1,3991.4,2.84,212,37.537588,-122.280584,0.4,,2
1401,0,1,3994.38,2.84,212,37.537613,-122.280574,0.4,,4
1402,0,1,3997.43,2.84,212,37.537638,-122.280561,0.4,,2
1403,0,1,4000.39,2.84,212,37.537663,-122.280547,0.5,,3
1404,0,1,4003.45,2.84,212,37.537688,-122.28053,0.5,,3
1405,0,1,4006.59,2.84,212,37.537711,-122.280513,0.5,,3
1406,0,1,4009.64,2.84,213,37.537733,-122.280494,0.6,,3
1407,0,1,4012.78,2.84,213,37.537755,-122.280474,0.6,,2
1408,0,1,4015.88,2.84,213,37.537775,-122.280453,0.6,,3
1409,0,1,4018.68,2.85,213,37.537795,-122.280433,0.7,,3
1410,0,1,4021.37,2.85,213,37.537814,-122.280412,0.7,,3
1411,0,1,4024.18,2.85,213,37.537835,-122.280392,0.7,,2
1412,0,1,4027.18,2.85,214,37.537856,-122.280372,0.7,,3
1413,0,1,4030.01,2.85,214,37.537878,-122.280354,0.8,,3
1414,0,1,4032.85,2.85,214,37.5379,-122.280336,0.8,,3
1415,0,1,4035.84,2.85,214,37.537923,-122.280318,0.8,,3
1416,0,1,4038.81,2.85,214,37.537944,-122.280301,0.8,,3
1417,0,1,4041.73,2.85,214,37.537964,-122.280283,0.8,,2
1418,0,1,4044.43,2.85,214,37.537983,-122.280266,0.9,,3
1419,0,1,4046.95,2.85,215,37.538002,-122.280248,0.9,,3
1420,0,1,4049.53,2.85,215,37.538021,-122.28023,0.9,,3
1421,0,1,4052.17,2.85,215,37.53804,-122.28021,0.9,,3
1422,0,1,4055.05,2.85,215,37.53806,-122.28019,0.9,,2
1423,0,1,4057.94,2.85,215,37.538079,-122.280168,0.9,,3
1424,0,1,4060.73,2.85,215,37.538096,-122.280145,1.0,,3
1425,0,1,4063.5,2.85,215,37.538112,-122.28012,1.0,,3
1426,0,1,4066.32,2.85,216,37.538126,-122.280095,1.0,,3
1427,0,1,4069.18,2.85,216,37.53814,-122.280068,1.0,,2
1428,0,1,4071.91,2.85,216,37.538152,-122.280041,1.0,,4
1429,0,1,4074.61,2.85,216,37.538164,-122.280013,1.0,,2
1430,0,1,4077.44,2.85,216,37.538176,-122.279984,1.0,,3
1431,0,1,4080.63,2.85,216,37.538187,-122.279955,0.9,,3
1432,0,1,4083.77,2.85,216,37.538198,-122.279925,0.9,,2
1433,0,1,4083.77,2.85,217,37.53821,-122.279896,0.8,,3
1434,0,1,4083.77,2.85,217,37.538222,-122.279866,0.8,,3
1435,0,1,4086.89,2.85,217,37.538234,-122.279836,0.8,,2
1436,0,1,4089.06,2.85,217,37.538247,-122.279807,0.7,,4
1437,0,1,4092.16,2.86,217,37.53826,-122.279778,0.7,,2
1438,0,1,4095.25,2.86,217,37.538274,-122.279749,0.7,,3
1439,0,1,4097.94,2.86,218,37.538288,-122.27972,0.6,,3
1440,0,1,4101.11,2.86,218,37.538302,-122.279691,0.6,,3
1441,0,1,4104.55,2.86,218,37.538317,-122.279662,0.6,,3
1442,0,1,4106.78,2.86,218,37.538331,-122.279633,0.6,,2
1443,0,1,4109.87,2.86,218,37.538345,-122.279604,0.5,,3
1444,0,1,4113.1,2.86,218,37.538358,-122.279575,0.5,,3
1445,0,1,4115.84,2.87,218,37.538372,-122.279546,0.4,,3
1446,0,1,4119.03,2.87,219,37.538385,-122.279518,0.4,,3
1447,0,1,4122.03,2.87,219,37.538397,-122.279489,0.3,,2
1448,0,1,4124.67,2.87,219,37.53841,-122.27946,0.3,,3
1449,0,1,4127.94,2.87,219,37.538422,-122.279431,0.2,,3
1450,0,1,4131.19,2.87,219,37.538435,-122.279401,0.2,,3
1451,0,1,4133.39,2.87,219,37.538448,-122.279371,0.1,,3
1452,0,1,4136.46,2.87,219,37.538461,-122.279341,0.1,,3
1453,0,1,4139.8,2.87,220,37.538474,-122.279311,0.0,,3
1454,0,1,4142.38,2.87,220,37.538488,-122.279281,0.0,,2
1455,0,1,4145.57,2.87,220,37.538502,-122.279251,-0.1,,3
1456,0,1,4148.71,2.88,220,37.538517,-122.279221,-0.2,,3
1457,0,1,4151.6,2.88,220,37.538533,-122.279193,-0.2,,2
1458,0,1,4154.98,2.88,220,37.538549,-122.279166,-0.3,,3
1459,0,1,4158.24,2.88,220,37.538566,-122.279139,-0.3,,3
1460,0,1,4160.68,2.88,221,37.538583,-122.279114,-0.3,,3
1461,0,1,4163.81,2.88,221,37.538602,-122.27909,-0.3,,3
1462,0,1,4166.84,2.88,221,37.538621,-122.279068,-0.3,,2
1463,0,1,4169.73,2.89,221,37.53864,-122.279046,-0.4,,3
1464,0,1,4172.83,2.89,221,37.538661,-122.279026,-0.4,,3
1465,0,1,4175.94,2.89,221,37.538681,-122.279006,-0.4,,3
1466,0,1,4178.51,2.89,222,37.538703,-122.278988,-0.4,,2
1467,0,1,4181.52,2.89,222,37.538725,-122.278971,-0.4,,4
1468,0,1,4184.84,2.89,222,37.538747,-122.278955,-0.4,,2
1469,0,1,4187.08,2.89,222,37.538771,-122.27894,-0.4,,3
1470,0,1,4190.12,2.89,222,37.538794,-122.278927,-0.4,,3
1471,0,1,4193.19,2.89,222,37.538818,-122.278914,-0.4,,3
1472,0,1,4195.49,2.89,222,37.538843,-122.278903,-0.3,,3
1473,0,1,4198.86,2.89,223,37.538868,-122.278892,-0.3,,3
1474,0,1,4201.95,2.89,223,37.538893,-122.278882,-0.3,,2
1475,0,1,4204.07,2.89,223,37.538918,-122.278874,-0.3,,3
1476,0,1,4211.87,2.89,223,37.538944,-122.278866,-0.3,,3
1477,0,1,4215.79,2.89,223,37.538969,-122.278859,-0.3,,3
1478,0,1,4218.7,2.89,223,37.538995,-122.278853,-0.3,,2
1479,0,1,4221.67,2.89,223,37.539021,-122.278847,-0.3,,3
1480,0,1,4224.58,2.89,224,37.539047,-122.278843,-0.2,,3
1481,0,1,4227.61,2.89,224,37.539072,-122.278838,-0.2,,3
1482,0,1,4230.57,2.89,224,37.539098,-122.278835,-0.2,,3
1483,0,1,4233.45,2.89,224,37.539124,-122.278832,-0.2,,2
1484,0,1,4236.41,2.89,224,37.539149,-122.278829,-0.2,,3
1485,0,1,4239.12,2.9,224,37.539175,-122.278826,-0.2,,3
1486,0,1,4241.74,2.9,224,37.5392,-122.278823,-0.1,,3
1487,0,1,4244.52,2.9,225,37.539226,-122.27882,-0.1,,2
1488,0,1,4247.35,2.9,225,37.539251,-122.278817,0.0,,4
1489,0,1,4250.34,2.9,225,37.539277,-122.278813,0.0,,2
1490,0,1,4253.29,2.9,225,37.539303,-122.278809,0.0,,3
1491,0,1,4256.27,2.9,225,37.539328,-122.278804,0.1,,3
1492,0,1,4256.27,2.9,225,37.539354,-122.278799,0.1,,3
1493,0,1,4256.27,2.9,226,37.53938,-122.278793,0.2,,2
1494,0,1,4259.25,2.9,226,37.539406,-122.278787,0.2,,3
1495,0,1,4261.68,2.9,226,37.539432,-122.278781,0.3,,2
1496,0,1,4265.02,2.9,226,37.539458,-122.278777,0.3,,4
1497,0,1,4268.28,2.9,226,37.539484,-122.278774,0.3,,2
1498,0,1,4270.34,2.9,226,37.53951,-122.278774,0.4,,3
1499,0,1,4273.21,2.9,226,37.539536,-122.278775,0.4,,3
1500,0,1,4278.91,2.9,227,37.539561,-122.278778,0.4,,3
1501,0,1,4284.64,2.9,227,37.539586,-122.278784,0.5,,2
1502,0,1,4287.94,2.9,227,37.53961,-122.278792,0.5,,4
1503,0,1,4290.68,2.9,227,37.539634,-122.278803,0.5,,2
1504,0,1,4293.45,2.9,227,37.539657,-122.278817,0.5,,3
1505,0,1,4296.06,2.9,227,37.539679,-122.278833,0.5,,3
1506,0,1,4298.8,2.9,227,37.5397,-122.278851,0.6,,2
1507,0,1,4301.76,2.9,228,37.53972,-122.278872,0.6,,4
1508,0,1,4304.68,2.9,228,37.539739,-122.278895,0.6,,2
1509,0,1,4307.65,2.9,228,37.539758,-122.27892,0.6,,3
1510,0,1,4310.62,2.9,228,37.539776,-122.278945,0.6,,3
1511,0,1,4313.57,2.9,228,37.539795,-122.278969,0.6,,3
1512,0,1,4316.48,2.9,228,37.539816,-122.278987,0.7,,2
1513,0,1,4319.22,2.9,228,37.53984,-122.278994,0.7,,3
1514,0,1,4321.93,2.9,229,37.539866,-122.278992,0.7,,3
1515,0,1,4324.88,2.9,229,37.53989,-122.27898,0.8,,3
1516,0,1,4327.97,2.9,229,37.539914,-122.278963,0.8,,3
1517,0,1,4330.96,2.9,229,37.539937,-122.278945,0.9,,2
1518,0,1,4333.85,2.9,229,37.539959,-122.27893,0.9,,3
1519,0,1,4336.81,2.9,229,37.539982,-122.278917,1.0,,3
1520,0,1,4339.58,2.9,230,37.540004,-122.278907,1.0,,3
1521,0,1,4342.45,2.9,230,37.540028,-122.278897,1.0,,3
1522,0,1,4342.65,2.9,230,37.540051,-122.278888,1.0,,2
1523,0,1,4347.14,2.9,230,37.540076,-122.27888,1.1,,4
1524,0,1,4350.43,2.9,230,37.5401,-122.278873,1.1,,2
1525,0,1,4353.23,2.9,230,37.540125,-122.278868,1.1,,3
1526,0,1,4356.01,2.9,230,37.54015,-122.278864,1.1,,3
1527,0,1,4358.82,2.9,231,37.540175,-122.278861,1.2,,3
1528,0,1,4361.6,2.9,231,37.5402,-122.278859,1.2,,2
1529,0,1,4364.5,2.9,231,37.540225,-122.278857,1.2,,3
1530,0,1,4367.33,2.9,231,37.54025,-122.278856,1.2,,3
1531,0,1,4370.03,2.9,231,37.540275,-122.278855,1.2,,3
1532,0,1,4372.83,2.9,231,37.5403,-122.278854,1.3,,3
1533,0,1,4375.7,2.9,231,37.540325,-122.278852,1.3,,3
1534,0,1,4378.6,2.9,232,37.54035,-122.278849,1.3,,2
1535,0,1,4381.38,2.9,232,37.540375,-122.278845,1.3,,3
1536,0,1,4384.15,2.9,232,37.5404,-122.278839,1.4,,3
1537,-1,,4384.15,,,,,,,
